,sim,DiscountedCost,DiscountedQALY,LY,group
897,180,96178.98252,0.531366611,0.905602184,Chemo-Chemo
898,180,143258.7432,0.661459547,1.146120931,Chemo-TDxd
899,180,164100.9118,0.760397048,1.300077001,TDxD-Chemo
900,180,195446.5751,0.816069864,1.403339431,TDxD-SG
901,181,363280.123,1.266124657,2.210958234,Super_TDXd
902,181,106801.4713,0.569491647,1.020557112,Chemo-Chemo
903,181,194326.3227,0.726645426,1.35883858,Chemo-TDxd
904,181,221022.6714,0.767613821,1.425940421,TDxD-Chemo
905,181,250070.1394,0.795063597,1.483765142,TDxD-SG
906,182,333076.4508,1.319592881,2.092474764,Super_TDXd
907,182,114121.6358,0.572922878,1.035344019,Chemo-Chemo
908,182,169740.1704,0.643972712,1.235201156,Chemo-TDxd
909,182,203158.16,0.796611183,1.369810453,TDxD-Chemo
910,182,217358.3849,0.819970457,1.434951074,TDxD-SG
911,183,363804.1888,1.430159983,2.338168507,Super_TDXd
912,183,112812.4959,0.574735782,0.993928858,Chemo-Chemo
913,183,164095.7827,0.65497389,1.162215735,Chemo-TDxd
914,183,206383.7828,0.777874179,1.350645505,TDxD-Chemo
915,183,234889.2364,0.839628003,1.4765074,TDxD-SG
916,184,242851.9195,0.986938634,1.808698446,Super_TDXd
917,184,92509.27836,0.451082659,0.885339654,Chemo-Chemo
918,184,112315.7668,0.467343803,0.918710339,Chemo-TDxd
919,184,154049.7077,0.601375163,1.212793291,TDxD-Chemo
920,184,193141.9844,0.682947585,1.381580066,TDxD-SG
921,185,316002.6665,1.221775763,2.000156161,Super_TDXd
922,185,111271.295,0.565597668,1.001962843,Chemo-Chemo
923,185,181066.7254,0.700565505,1.31806059,Chemo-TDxd
924,185,224150.4658,0.822519943,1.375089755,TDxD-Chemo
925,185,264276.1135,0.907795289,1.572138757,TDxD-SG
926,186,334029.9662,1.531131185,2.37248149,Super_TDXd
927,186,108089.3845,0.610026113,1.029633342,Chemo-Chemo
928,186,169746.6377,0.762784622,1.334479942,Chemo-TDxd
929,186,189445.7558,0.834292398,1.397614089,TDxD-Chemo
930,186,215000.9026,0.892425296,1.512739807,TDxD-SG
931,187,283779.3614,0.929521597,1.807299297,Super_TDXd
932,187,97671.42627,0.435382231,0.8989996,Chemo-Chemo
933,187,177210.9442,0.574032512,1.241700952,Chemo-TDxd
934,187,179868.0777,0.574880222,1.197727462,TDxD-Chemo
935,187,200997.3746,0.622036619,1.312373878,TDxD-SG
936,188,257822.4442,1.132688286,1.883069204,Super_TDXd
937,188,108575.2016,0.589465066,1.002196034,Chemo-Chemo
938,188,175920.4153,0.777214298,1.332983767,Chemo-TDxd
939,188,185877.1861,0.804401071,1.37761389,TDxD-Chemo
940,188,215477.8939,0.870145875,1.492420553,TDxD-SG
941,189,366786.6187,1.38333146,2.250791816,Super_TDXd
942,189,103991.766,0.594295477,1.017389645,Chemo-Chemo
943,189,136207.185,0.601726633,1.037865403,Chemo-TDxd
944,189,207928.7346,0.776118564,1.363276578,TDxD-Chemo
945,189,247044.2462,0.851020424,1.511682706,TDxD-SG
946,190,324915.546,1.346400576,2.217891648,Super_TDXd
947,190,109032.3706,0.539976885,0.993938484,Chemo-Chemo
948,190,150119.9929,0.598997453,1.131696649,Chemo-TDxd
949,190,192464.9876,0.761851527,1.363072211,TDxD-Chemo
950,190,206288.6637,0.788385445,1.424963591,TDxD-SG
951,191,285541.0111,1.101263213,2.113951847,Super_TDXd
952,191,97676.71938,0.400912285,0.867867895,Chemo-Chemo
953,191,154107.0481,0.546028376,1.191091041,Chemo-TDxd
954,191,193975.4146,0.678096074,1.374718146,TDxD-Chemo
955,191,231363.0017,0.758513936,1.554554456,TDxD-SG
956,192,315154.9614,1.127092855,1.930602389,Super_TDXd
957,192,103818.8923,0.431546129,0.855903062,Chemo-Chemo
958,192,220224.3148,0.745407041,1.399471552,Chemo-TDxd
959,192,323958.6522,1.168081439,1.974380532,TDxD-Chemo
960,192,351778.0921,1.255980941,2.137652687,TDxD-SG
961,193,258051.1648,0.917777961,1.838565894,Super_TDXd
962,193,88083.95261,0.414863529,0.880390601,Chemo-Chemo
963,193,157426.6379,0.535289233,1.177165128,Chemo-TDxd
964,193,186919.8257,0.647859941,1.339853234,TDxD-Chemo
965,193,233286.202,0.720614042,1.517560956,TDxD-SG
966,194,296250.9427,1.244590922,2.244894872,Super_TDXd
967,194,118217.5832,0.639699437,1.203551208,Chemo-Chemo
968,194,188238.037,0.792444559,1.54260255,Chemo-TDxd
969,194,207316.2535,0.870141095,1.624439004,TDxD-Chemo
970,194,238321.2766,0.919513841,1.733362894,TDxD-SG
971,195,272572.6189,1.25825933,2.171221643,Super_TDXd
972,195,83847.27963,0.52779088,0.927635186,Chemo-Chemo
973,195,156677.6314,0.731228966,1.333175605,Chemo-TDxd
974,195,156271.0419,0.713292661,1.318743114,TDxD-Chemo
975,195,178424.7427,0.779087801,1.448011293,TDxD-SG
976,196,285841.9976,1.12714679,2.139843742,Super_TDXd
977,196,104059.8988,0.477449326,0.9845679,Chemo-Chemo
978,196,150862.1986,0.577486756,1.224607724,Chemo-TDxd
979,196,198922.7657,0.74392189,1.477751995,TDxD-Chemo
980,196,211971.2965,0.743924893,1.477759164,TDxD-SG
981,197,300287.3087,1.229523937,1.991316992,Super_TDXd
982,197,104151.9188,0.577117642,1.007219668,Chemo-Chemo
983,197,166717.9406,0.71688144,1.290171047,Chemo-TDxd
984,197,203064.3147,0.813991993,1.371745058,TDxD-Chemo
985,197,234507.5576,0.904729192,1.554597364,TDxD-SG
986,198,377859.8393,1.306965269,2.333760903,Super_TDXd
987,198,103422.2893,0.516172874,1.001834297,Chemo-Chemo
988,198,170488.0794,0.611101895,1.239842808,Chemo-TDxd
989,198,218261.8357,0.748353367,1.441584867,TDxD-Chemo
990,198,231280.5538,0.750894306,1.447839298,TDxD-SG
991,199,312389.379,1.148734445,2.019561994,Super_TDXd
992,199,87399.08358,0.427849563,0.858094085,Chemo-Chemo
993,199,136860.8942,0.501621993,1.029415026,Chemo-TDxd
994,199,161022.2623,0.567764616,1.127645769,TDxD-Chemo
995,199,201340.6827,0.647437864,1.319109686,TDxD-SG
996,200,294329.9558,1.096180385,2.192047292,Super_TDXd
997,200,104668.6147,0.466028984,0.990195964,Chemo-Chemo
998,200,135500.0262,0.509110118,1.105133024,Chemo-TDxd
999,200,168053.9702,0.615799661,1.343882614,TDxD-Chemo
1000,200,198136.1709,0.661011995,1.464829007,TDxD-SG
1001,201,338276.0229,1.074334045,2.239044816,Super_TDXd
1002,201,111286.5606,0.481427153,1.080429857,Chemo-Chemo
1003,201,181204.2375,0.577877468,1.323211174,Chemo-TDxd
1004,201,214613.64,0.666906203,1.454889831,TDxD-Chemo
1005,201,249044.8288,0.742152576,1.645258286,TDxD-SG
1006,202,273861.6439,1.347029857,2.200216775,Super_TDXd
1007,202,109440.9968,0.573577339,0.991186434,Chemo-Chemo
1008,202,157894.795,0.713869248,1.287623153,Chemo-TDxd
1009,202,182314.5972,0.84007074,1.460374263,TDxD-Chemo
1010,202,197698.4324,0.840083283,1.460400433,TDxD-SG
1011,203,284976.1449,0.929494161,1.811475485,Super_TDXd
1012,203,93955.60696,0.446681121,0.953417717,Chemo-Chemo
1013,203,147565.3781,0.518840327,1.118260223,Chemo-TDxd
1014,203,188811.2953,0.599944366,1.251899958,TDxD-Chemo
1015,203,217308.1334,0.683641672,1.443464985,TDxD-SG
1016,204,409438.6965,1.215215271,2.362389503,Super_TDXd
1017,204,98871.83239,0.415491447,0.899398902,Chemo-Chemo
1018,204,187013.8451,0.564699143,1.255901133,Chemo-TDxd
1019,204,210134.8074,0.606056381,1.262894855,TDxD-Chemo
1020,204,234295.5832,0.666346848,1.40653317,TDxD-SG
1021,205,267093.276,1.012226149,1.718273992,Super_TDXd
1022,205,84850.07144,0.483893412,0.833079099,Chemo-Chemo
1023,205,181316.8336,0.733740566,1.273580085,Chemo-TDxd
1024,205,176370.2354,0.658447549,1.183357693,TDxD-Chemo
1025,205,206712.8711,0.748508686,1.33804485,TDxD-SG
1026,206,268148.2717,1.073222889,2.005019373,Super_TDXd
1027,206,104555.265,0.451014359,0.901617432,Chemo-Chemo
1028,206,176143.1331,0.62270223,1.305666949,Chemo-TDxd
1029,206,205383.5338,0.793071022,1.511657362,TDxD-Chemo
1030,206,233316.4736,0.856597517,1.661359293,TDxD-SG
1031,207,270416.2294,1.213332893,2.099810568,Super_TDXd
1032,207,81675.30134,0.48324996,0.841589537,Chemo-Chemo
1033,207,117471.7618,0.561340675,0.984006829,Chemo-TDxd
1034,207,147752.5766,0.660473202,1.241471572,TDxD-Chemo
1035,207,186792.7043,0.760220814,1.417073758,TDxD-SG
1036,208,252089.1811,0.992159054,1.833239628,Super_TDXd
1037,208,102356.3268,0.549615318,1.015926944,Chemo-Chemo
1038,208,229181.3132,0.930544097,1.759346204,Chemo-TDxd
1039,208,288343.8181,1.139370776,2.063928394,TDxD-Chemo
1040,208,311634.0745,1.182900257,2.147412412,TDxD-SG
1041,209,269369.6009,1.226473486,2.107150616,Super_TDXd
1042,209,103233.2424,0.534631323,1.019418235,Chemo-Chemo
1043,209,169556.2667,0.682368395,1.39646759,Chemo-TDxd
1044,209,167049.1699,0.714645149,1.35311228,TDxD-Chemo
1045,209,180692.1147,0.738271889,1.411778181,TDxD-SG
1046,210,344388.139,1.413284107,2.312428926,Super_TDXd
1047,210,101926.6055,0.626614008,1.061400706,Chemo-Chemo
1048,210,155091.2715,0.691064155,1.185679512,Chemo-TDxd
1049,210,228308.1812,0.963436617,1.638825331,TDxD-Chemo
1050,210,250725.5988,0.942602613,1.600207162,TDxD-SG
1051,211,224907.5763,0.952181763,1.843055907,Super_TDXd
1052,211,96797.20297,0.370259735,0.849639721,Chemo-Chemo
1053,211,128947.2587,0.437330024,1.037538061,Chemo-TDxd
1054,211,139726.5219,0.528672576,1.140249352,TDxD-Chemo
1055,211,169625.7238,0.58047408,1.28818815,TDxD-SG
1056,212,273248.6159,1.101818966,2.007364509,Super_TDXd
1057,212,89462.95563,0.4648285,0.86039822,Chemo-Chemo
1058,212,128828.4122,0.55027743,1.011844632,Chemo-TDxd
1059,212,138931.224,0.556839519,1.148123311,TDxD-Chemo
1060,212,166012.1929,0.632796846,1.28746935,TDxD-SG
1061,213,317764.9906,1.307413729,2.215317176,Super_TDXd
1062,213,91927.95473,0.463868399,0.929404813,Chemo-Chemo
1063,213,141083.0151,0.532615387,1.1254843,Chemo-TDxd
1064,213,188390.635,0.719919874,1.351197064,TDxD-Chemo
1065,213,237501.3687,0.788805862,1.546795181,TDxD-SG
1066,214,267600.0031,1.108175265,1.933084382,Super_TDXd
1067,214,89186.22443,0.445842257,0.830069233,Chemo-Chemo
1068,214,159580.2699,0.611279659,1.180248667,Chemo-TDxd
1069,214,171691.3345,0.669041562,1.234670111,TDxD-Chemo
1070,214,205030.3598,0.749065626,1.399202144,TDxD-SG
1071,215,333011.0425,1.505352754,2.354655854,Super_TDXd
1072,215,101028.9582,0.57123388,1.000826659,Chemo-Chemo
1073,215,157458.9657,0.677464204,1.240490101,Chemo-TDxd
1074,215,186400.1532,0.802576964,1.359487227,TDxD-Chemo
1075,215,222111.3899,0.879830145,1.533971845,TDxD-SG
1076,216,318108.963,1.151339347,2.298501415,Super_TDXd
1077,216,102130.327,0.52322764,1.09270569,Chemo-Chemo
1078,216,167769.4001,0.641442369,1.393225582,Chemo-TDxd
1079,216,183972.7644,0.651996601,1.395630641,TDxD-Chemo
1080,216,217949.8066,0.721526839,1.571511699,TDxD-SG
1081,217,334873.9651,1.078901169,1.906144582,Super_TDXd
1082,217,92029.59484,0.414977863,0.818801947,Chemo-Chemo
1083,217,171771.2102,0.584289622,1.11567214,Chemo-TDxd
1084,217,177281.7643,0.581233328,1.087292506,TDxD-Chemo
1085,217,210672.6014,0.687155016,1.276922668,TDxD-SG
1086,218,386298.2825,1.322982307,2.394608269,Super_TDXd
1087,218,87705.48167,0.437408414,0.886811767,Chemo-Chemo
1088,218,149193.7233,0.543153054,1.107050554,Chemo-TDxd
1089,218,205588.7672,0.70453343,1.417562267,TDxD-Chemo
1090,218,244635.0799,0.784357346,1.589178841,TDxD-SG
1091,219,275436.8967,1.343557063,2.1944299,Super_TDXd
1092,219,95996.4713,0.540192136,0.959249576,Chemo-Chemo
1093,219,127076.3409,0.622839806,1.119750258,Chemo-TDxd
1094,219,193554.7413,0.897740618,1.512224139,TDxD-Chemo
1095,219,239499.2643,1.013906188,1.741387077,TDxD-SG
1096,220,297638.9004,1.228586891,2.278494808,Super_TDXd
1097,220,110177.5976,0.565768677,1.037981522,Chemo-Chemo
1098,220,185796.946,0.755787668,1.469486338,Chemo-TDxd
1099,220,240423.2087,0.967393109,1.794885124,TDxD-Chemo
1100,220,257344.66,0.966768224,1.793484572,TDxD-SG
1101,221,307678.989,1.235926939,2.094463447,Super_TDXd
1102,221,105799.1631,0.58706832,1.030346392,Chemo-Chemo
1103,221,183439.0231,0.755998213,1.381470218,Chemo-TDxd
1104,221,196335.7142,0.749291071,1.309648646,TDxD-Chemo
1105,221,219699.0396,0.804803964,1.421908579,TDxD-SG
1106,222,277041.3575,1.292933744,2.036086368,Super_TDXd
1107,222,100268.2208,0.516080894,0.905139685,Chemo-Chemo
1108,222,136800.8636,0.609470671,1.084218941,Chemo-TDxd
1109,222,160558.3121,0.705408876,1.218347036,TDxD-Chemo
1110,222,205998.2454,0.817142297,1.43341232,TDxD-SG
1111,223,291787.2687,1.334908222,2.190116216,Super_TDXd
1112,223,103418.807,0.604685168,1.04826011,Chemo-Chemo
1113,223,145635.3309,0.711464322,1.251570564,Chemo-TDxd
1114,223,181673.9205,0.808943634,1.386516244,TDxD-Chemo
1115,223,225690.0746,0.921853344,1.601581057,TDxD-SG
1116,224,321654.2956,1.205635886,1.889000652,Super_TDXd
1117,224,106981.0899,0.490282397,0.946898105,Chemo-Chemo
1118,224,195923.9032,0.605466208,1.299268447,Chemo-TDxd
1119,224,196180.4725,0.706015367,1.213076904,TDxD-Chemo
1120,224,238466.5377,0.781612339,1.442675923,TDxD-SG
1121,225,254528.9712,1.290578672,2.045190574,Super_TDXd
1122,225,93151.86642,0.516708251,0.910772198,Chemo-Chemo
1123,225,166068.3316,0.767195531,1.418541268,Chemo-TDxd
1124,225,163362.0578,0.772806637,1.306752122,TDxD-Chemo
1125,225,203880.1138,0.891606492,1.542254628,TDxD-SG
1126,226,249192.9244,1.033512602,1.976600256,Super_TDXd
1127,226,97286.91498,0.503500502,0.991276062,Chemo-Chemo
1128,226,134480.4219,0.567789972,1.129772498,Chemo-TDxd
1129,226,161346.9878,0.657306616,1.368155645,TDxD-Chemo
1130,226,191760.177,0.738685452,1.544300092,TDxD-SG
1131,227,321491.7743,1.266881887,2.117710346,Super_TDXd
1132,227,105748.1795,0.62082201,1.036618803,Chemo-Chemo
1133,227,167396.9262,0.751312862,1.27739451,Chemo-TDxd
1134,227,229464.5491,0.909770419,1.5683881,TDxD-Chemo
1135,227,253584.0449,0.989097576,1.7119525,TDxD-SG
1136,228,297817.3816,1.306115476,2.114042618,Super_TDXd
1137,228,98135.16261,0.612959088,1.022035282,Chemo-Chemo
1138,228,163332.1363,0.784472623,1.331145924,Chemo-TDxd
1139,228,188377.4641,0.818057529,1.41220764,TDxD-Chemo
1140,228,213355.2057,0.911810399,1.576389157,TDxD-SG
1141,229,265916.5909,1.16271939,1.94928581,Super_TDXd
1142,229,87170.60384,0.436173354,0.818218143,Chemo-Chemo
1143,229,124464.3884,0.521262166,1.005832365,Chemo-TDxd
1144,229,173639.2852,0.727877541,1.311113507,TDxD-Chemo
1145,229,201149.8114,0.804106033,1.472582217,TDxD-SG
1146,230,359246.8294,0.950165447,2.14545382,Super_TDXd
1147,230,113627.1693,0.463758915,1.125269667,Chemo-Chemo
1148,230,200331.3703,0.567480858,1.424806716,Chemo-TDxd
1149,230,228747.1943,0.601846183,1.428664988,TDxD-Chemo
1150,230,270046.3325,0.665724895,1.612379144,TDxD-SG
1151,231,313209.9702,1.27110185,2.092961103,Super_TDXd
1152,231,102512.8368,0.546354707,0.935519134,Chemo-Chemo
1153,231,149219.2714,0.640453761,1.114203155,Chemo-TDxd
1154,231,177457.8762,0.699069364,1.234683281,TDxD-Chemo
1155,231,197855.5706,0.747328509,1.326402315,TDxD-SG
1156,232,352566.9111,1.678831381,2.411860768,Super_TDXd
1157,232,93003.70082,0.510330215,0.876529103,Chemo-Chemo
1158,232,128770.3702,0.589528478,1.023882853,Chemo-TDxd
1159,232,170483.6071,0.76555599,1.21206539,TDxD-Chemo
1160,232,210333.4915,0.857727221,1.394903027,TDxD-SG
1161,233,387324.9283,1.323812922,2.312875703,Super_TDXd
1162,233,93236.98917,0.461535523,0.898708039,Chemo-Chemo
1163,233,179526.3618,0.616605946,1.238013059,Chemo-TDxd
1164,233,175749.202,0.592714614,1.120957055,TDxD-Chemo
1165,233,199444.5816,0.636818912,1.218212642,TDxD-SG
1166,234,333663.7601,1.151642829,2.085207226,Super_TDXd
1167,234,111015.206,0.568738123,1.034405161,Chemo-Chemo
1168,234,185878.1901,0.687869539,1.300182944,Chemo-TDxd
1169,234,216589.3559,0.752135194,1.467790767,TDxD-Chemo
1170,234,242956.429,0.823800902,1.624287375,TDxD-SG
1171,235,358203.2361,1.296169871,2.383705788,Super_TDXd
1172,235,108231.2328,0.486453669,0.993199008,Chemo-Chemo
1173,235,174006.541,0.578507212,1.251599921,Chemo-TDxd
1174,235,227308.9874,0.783909402,1.588965362,TDxD-Chemo
1175,235,244841.6073,0.777540991,1.5710014,TDxD-SG
1176,236,329188.4329,1.305942521,2.292930764,Super_TDXd
1177,236,107621.3526,0.479147983,0.958221923,Chemo-Chemo
1178,236,192472.1284,0.644590994,1.368162322,Chemo-TDxd
1179,236,202674.9064,0.761829642,1.456445439,TDxD-Chemo
1180,236,240181.4976,0.820296083,1.601637123,TDxD-SG
1181,237,256302.5929,1.170637495,2.142454999,Super_TDXd
1182,237,109288.0518,0.48133593,0.980457616,Chemo-Chemo
1183,237,161651.0028,0.622995679,1.336026357,Chemo-TDxd
1184,237,159719.43,0.675492647,1.337048852,TDxD-Chemo
1185,237,192228.9477,0.759387136,1.546046156,TDxD-SG
1186,238,344967.1138,1.234367532,2.212605231,Super_TDXd
1187,238,108337.9469,0.610043436,1.084102008,Chemo-Chemo
1188,238,236534.5455,0.895717547,1.60187591,Chemo-TDxd
1189,238,266080.2518,0.969622316,1.781944295,TDxD-Chemo
1190,238,299569.9837,1.004991012,1.84595827,TDxD-SG
1191,239,275183.243,1.396914744,2.196370248,Super_TDXd
1192,239,94117.69997,0.598381406,0.993421546,Chemo-Chemo
1193,239,136338.1891,0.694156196,1.18268542,Chemo-TDxd
1194,239,172436.6619,0.858345039,1.423231782,TDxD-Chemo
1195,239,216118.2297,0.960951203,1.626965872,TDxD-SG
1196,240,302578.4813,1.222835763,2.029543097,Super_TDXd
1197,240,86305.14536,0.514199139,0.918008782,Chemo-Chemo
1198,240,141345.8343,0.61609992,1.116758385,Chemo-TDxd
1199,240,166392.0009,0.662047904,1.189337057,TDxD-Chemo
1200,240,211975.7339,0.792297862,1.444687225,TDxD-SG
1201,241,272210.8176,1.134855078,2.090106765,Super_TDXd
1202,241,103664.1269,0.528700731,1.015574558,Chemo-Chemo
1203,241,149485.6755,0.645382617,1.263227263,Chemo-TDxd
1204,241,173069.6654,0.692765948,1.346528424,TDxD-Chemo
1205,241,221100.0258,0.81756031,1.604559005,TDxD-SG
1206,242,321472.9485,1.150411214,2.109100424,Super_TDXd
1207,242,101151.2748,0.506360305,1.020354043,Chemo-Chemo
1208,242,176183.5902,0.633348548,1.325932464,Chemo-TDxd
1209,242,186445.9715,0.640691172,1.239493315,TDxD-Chemo
1210,242,235533.861,0.725398895,1.441995434,TDxD-SG
1211,243,266251.7821,1.039417812,2.128998447,Super_TDXd
1212,243,94706.98704,0.426069702,0.916458823,Chemo-Chemo
1213,243,126742.2715,0.490163195,1.06048626,Chemo-TDxd
1214,243,169145.292,0.67043957,1.454929112,TDxD-Chemo
1215,243,199994.7656,0.748195538,1.631227641,TDxD-SG
1216,244,318389.856,0.942049539,2.175688625,Super_TDXd
1217,244,123267.4714,0.53704871,1.255005599,Chemo-Chemo
1218,244,225809.1411,0.69610313,1.662179775,Chemo-TDxd
1219,244,243354.1603,0.715107352,1.690930849,TDxD-Chemo
1220,244,265674.2499,0.73676591,1.745708847,TDxD-SG
1221,245,260371.5983,1.214154852,2.208939701,Super_TDXd
1222,245,98504.18819,0.55235279,1.021572141,Chemo-Chemo
1223,245,152127.9895,0.715761847,1.351216367,Chemo-TDxd
1224,245,167819.3642,0.778104535,1.470732525,TDxD-Chemo
1225,245,175308.4474,0.777437629,1.469413112,TDxD-SG
1226,246,316899.7263,1.169657101,2.232035796,Super_TDXd
1227,246,106080.0123,0.570068468,1.123921919,Chemo-Chemo
1228,246,182264.0262,0.695907845,1.434130262,Chemo-TDxd
1229,246,199872.9791,0.728307786,1.514163741,TDxD-Chemo
1230,246,228666.7003,0.760319855,1.592908679,TDxD-SG
1231,247,367086.4253,1.309021434,2.186077303,Super_TDXd
1232,247,88737.69814,0.495741678,0.848546771,Chemo-Chemo
1233,247,177909.956,0.687541473,1.211025646,Chemo-TDxd
1234,247,179276.8478,0.635840137,1.199095545,TDxD-Chemo
1235,247,216421.2984,0.744729928,1.398292845,TDxD-SG
1236,248,325828.1751,1.294735388,2.020759119,Super_TDXd
1237,248,94707.85334,0.52990427,0.893787041,Chemo-Chemo
1238,248,201776.4996,0.794882621,1.372181823,Chemo-TDxd
1239,248,245695.769,0.956282453,1.528069765,TDxD-Chemo
1240,248,277191.0458,1.065299491,1.725113559,TDxD-SG
1241,249,296659.6237,0.976742522,1.983027789,Super_TDXd
1242,249,95513.72268,0.45900138,0.952157545,Chemo-Chemo
1243,249,158995.973,0.571859968,1.215449112,Chemo-TDxd
1244,249,185417.2901,0.593912004,1.300316545,TDxD-Chemo
1245,249,207484.0255,0.635632458,1.396956737,TDxD-SG
1246,250,288210.6222,1.147684167,2.072539998,Super_TDXd
1247,250,97483.7874,0.504460217,0.980625742,Chemo-Chemo
1248,250,161346.9241,0.644917291,1.27455811,Chemo-TDxd
1249,250,183665.5605,0.705548385,1.33893924,TDxD-Chemo
1250,250,213430.6587,0.78790509,1.510574229,TDxD-SG
1251,251,283321.8881,1.219882319,2.005460898,Super_TDXd
1252,251,93141.70591,0.52964975,0.893560126,Chemo-Chemo
1253,251,140759.6134,0.643312755,1.110775971,Chemo-TDxd
1254,251,179810.093,0.757986209,1.341377756,TDxD-Chemo
1255,251,208725.438,0.81810541,1.451984554,TDxD-SG
1256,252,271832.7767,1.042498451,2.025535387,Super_TDXd
1257,252,106681.5004,0.512780475,1.090409896,Chemo-Chemo
1258,252,208506.8666,0.68889658,1.630669155,Chemo-TDxd
1259,252,192019.9545,0.701663556,1.412997541,TDxD-Chemo
1260,252,240437.9293,0.787705384,1.673639448,TDxD-SG
1261,253,313440.1626,1.268345362,2.269081985,Super_TDXd
1262,253,104455.7779,0.502178469,1.025544201,Chemo-Chemo
1263,253,212141.9195,0.73262632,1.651858023,Chemo-TDxd
1264,253,273635.4555,1.092726988,1.995221364,TDxD-Chemo
1265,253,311937.72,1.165836749,2.194598401,TDxD-SG
1266,254,304405.6886,1.247924628,2.242509664,Super_TDXd
1267,254,94115.28686,0.445144041,0.903783558,Chemo-Chemo
1268,254,134233.8922,0.512076281,1.072462922,Chemo-TDxd
1269,254,182871.0727,0.6921723,1.351736524,TDxD-Chemo
1270,254,197509.9953,0.692173275,1.351738878,TDxD-SG
1271,255,297642.2017,1.310654877,2.397590211,Super_TDXd
1272,255,97529.35807,0.488519807,0.976858355,Chemo-Chemo
1273,255,132449.9008,0.551915335,1.118084742,Chemo-TDxd
1274,255,163717.268,0.671609241,1.352867234,TDxD-Chemo
1275,255,191119.9939,0.73860254,1.502807681,TDxD-SG
1276,256,347814.5055,1.445961073,2.305112029,Super_TDXd
1277,256,91677.33347,0.514642668,0.879245064,Chemo-Chemo
1278,256,169222.6611,0.706658046,1.220940359,Chemo-TDxd
1279,256,174578.2003,0.707754553,1.202069727,TDxD-Chemo
1280,256,217204.2937,0.847086791,1.44974685,TDxD-SG
1281,257,328836.132,1.282192771,2.19092421,Super_TDXd
1282,257,101541.9934,0.530795804,1.013431958,Chemo-Chemo
1283,257,211984.372,0.738408799,1.567149036,Chemo-TDxd
1284,257,196772.0058,0.742142316,1.378785428,TDxD-Chemo
1285,257,222218.6378,0.781632703,1.481141367,TDxD-SG
1286,258,314638.987,1.200091658,1.917030099,Super_TDXd
1287,258,101130.0311,0.579635829,1.011058265,Chemo-Chemo
1288,258,148428.5713,0.631372387,1.13425912,Chemo-TDxd
1289,258,196602.3645,0.734926529,1.27039977,TDxD-Chemo
1290,258,234802.9383,0.834097844,1.507760927,TDxD-SG
1291,259,348648.2208,1.418165012,2.249400987,Super_TDXd
1292,259,116366.8112,0.622971109,1.091344886,Chemo-Chemo
1293,259,169496.2122,0.712161041,1.302071953,Chemo-TDxd
1294,259,235617.4159,0.917080162,1.514933223,TDxD-Chemo
1295,259,274907.9097,0.994422781,1.69472867,TDxD-SG
1296,260,285163.0817,1.198327396,2.224635949,Super_TDXd
1297,260,103722.0383,0.506129902,0.988546005,Chemo-Chemo
1298,260,167262.1919,0.687826423,1.353015021,Chemo-TDxd
1299,260,173323.5369,0.702993851,1.383836802,TDxD-Chemo
1300,260,201554.1905,0.780875301,1.539060652,TDxD-SG
1301,261,298594.8233,1.293468631,2.204688282,Super_TDXd
1302,261,88421.28322,0.474213156,0.927702939,Chemo-Chemo
1303,261,159650.4683,0.613787992,1.286472145,Chemo-TDxd
1304,261,187502.9907,0.776096428,1.462036029,TDxD-Chemo
1305,261,225547.3916,0.847027984,1.642712806,TDxD-SG
1306,262,258229.1449,1.048688245,1.812852079,Super_TDXd
1307,262,107057.874,0.557425766,1.011631948,Chemo-Chemo
1308,262,182248.3152,0.713972239,1.36646587,Chemo-TDxd
1309,262,205938.3552,0.816471804,1.456148847,TDxD-Chemo
1310,262,230188.5076,0.861036625,1.554519826,TDxD-SG
1311,263,262959.9697,1.150382309,2.112810491,Super_TDXd
1312,263,98826.67885,0.53359643,1.079654652,Chemo-Chemo
1313,263,159045.7617,0.649795641,1.395055169,Chemo-TDxd
1314,263,172617.9016,0.733759459,1.450818988,TDxD-Chemo
1315,263,190718.9986,0.769267542,1.546141105,TDxD-SG
1316,264,239994.5913,0.965275974,1.850553527,Super_TDXd
1317,264,94064.77726,0.517826863,1.012525193,Chemo-Chemo
1318,264,134199.559,0.582527424,1.149430171,Chemo-TDxd
1319,264,165201.6631,0.674054117,1.331492654,TDxD-Chemo
1320,264,206913.7661,0.77192024,1.539114805,TDxD-SG
1321,265,294041.3065,1.144428658,1.910183852,Super_TDXd
1322,265,99708.2617,0.536055484,1.024097463,Chemo-Chemo
1323,265,193794.5437,0.682987145,1.425666246,Chemo-TDxd
1324,265,194984.296,0.743923976,1.373972122,TDxD-Chemo
1325,265,255062.0108,0.854238259,1.671309268,TDxD-SG
1326,266,297313.702,1.084997019,2.194607737,Super_TDXd
1327,266,102883.4881,0.485106869,0.989734656,Chemo-Chemo
1328,266,145147.1853,0.563495404,1.145926068,Chemo-TDxd
1329,266,174819.6907,0.618501618,1.329828391,TDxD-Chemo
1330,266,197279.0879,0.660749255,1.413912836,TDxD-SG
1331,267,293448.0612,1.323273579,2.226428476,Super_TDXd
1332,267,106692.9416,0.566260675,1.005654566,Chemo-Chemo
1333,267,171053.8488,0.68493706,1.329603524,Chemo-TDxd
1334,267,184022.557,0.790286323,1.457490331,TDxD-Chemo
